num_episode,v_behavior,v_target,v_gain,v_behavior_std,v_target_std,v_gain_std,offline_method,loss,model
73,102.70562783079954,36.21609709684357,0.35229719904697765,12.726873490668199,68.79886540076153,0.6598418738722892,IS,,MARWILTrainer
74,102.42243649064183,36.48350851717322,0.35402720937305093,13.43638639330345,69.53608591085143,0.6632398568395397,IS,,MARWILTrainer
75,101.92690468252388,36.57524868176599,0.3632673943515977,15.366373509845788,69.42230740498957,0.666456821530814,IS,,MARWILTrainer
76,102.88017176764032,36.61016254930197,0.3536364233888226,12.666134021646336,69.48499718405634,0.6626113795818044,IS,,MARWILTrainer
77,102.14998330979246,36.565498532305924,0.36375952945135864,14.952043979685364,69.26712541187793,0.6741676202216288,IS,,MARWILTrainer
78,102.67448856474853,36.44374892914779,0.35239670574361853,12.5747616675083,69.51419501735585,0.6627664360546585,IS,,MARWILTrainer
79,102.06456392502614,34.80605678808463,0.35130448001008585,14.765566689891754,64.38198484360579,0.650079682674473,IS,,MARWILTrainer
80,102.71045190618243,36.516036788791276,0.3543442220261571,13.483553315106107,69.16617819687345,0.6594983160216763,IS,,MARWILTrainer
81,102.29959828470862,35.66968700674348,0.34864159899391656,13.189913897304551,68.72764361391296,0.6592819081728802,IS,,MARWILTrainer
82,102.57094390993471,36.68899264727371,0.35544698992131385,12.607239610100338,69.53990712202047,0.6636379059795297,IS,,MARWILTrainer
83,102.21175888463448,37.03354039687328,0.36008491386003827,14.037266807918288,69.47068334895815,0.662959752667273,IS,,MARWILTrainer
84,102.92819850654446,36.49753185115664,0.35253114949318853,12.486544768991793,69.37066915378973,0.6615592289267784,IS,,MARWILTrainer
85,102.16172694109659,36.31428696417291,0.3538337261238229,14.334466320891238,69.28224867178879,0.6606222035747763,IS,,MARWILTrainer
86,102.35653260306317,35.68015374585808,0.3508194317304597,12.994021558383519,64.78807787624052,0.6287516034359503,IS,,MARWILTrainer
87,102.38177308561305,39.878844583583344,0.4137170510531253,13.888755318691338,105.34474705260288,1.3890822215020917,IS,,MARWILTrainer
88,102.74828403673342,36.001779654781586,0.3504011484260174,12.692476631983245,68.77278473696542,0.6593204013980706,IS,,MARWILTrainer
89,102.53284690472132,36.72978339816649,0.35611073009370503,12.71686342957715,69.54774664670357,0.663687176423802,IS,,MARWILTrainer
90,102.25840002660951,36.783201064694694,0.36370334544975913,14.057006507558704,69.50657948637247,0.6720540716846769,IS,,MARWILTrainer
91,102.23528260030173,36.46069011097909,0.35596827646657947,14.471597249630179,69.22957257118487,0.6603970505179159,IS,,MARWILTrainer
92,102.7778063010682,36.829383101741875,0.3571966008189117,12.639387034107525,69.4882720696821,0.6645287343881942,IS,,MARWILTrainer
93,102.3070070013469,36.274530820488074,0.35098917405817764,13.303598978245152,69.42093914714079,0.6619138846021878,IS,,MARWILTrainer
94,102.49893062436387,34.44370924416906,0.33308870193242607,13.353548764630645,64.13567319458787,0.6102841806512879,IS,,MARWILTrainer
95,102.71485378325389,36.23536781595234,0.35273195272586716,12.848477212959938,68.79046718643062,0.6596708598373536,IS,,MARWILTrainer
96,102.0237971252366,36.348642128867034,0.3549753226432561,14.835605211919338,69.42486198687186,0.6619819790946047,IS,,MARWILTrainer
97,102.39029655014193,36.78848200763717,0.3583246313520168,13.508499664197842,69.50647778600806,0.663696264213949,IS,,MARWILTrainer
98,102.45822865527508,36.47361136548374,0.36157226670233006,14.151353647985651,69.3743794543055,0.6736184195960899,IS,,MARWILTrainer
99,102.55535781929258,36.67560574752197,0.36055541717066103,13.525671699854376,69.2307980650483,0.6675819340915613,IS,,MARWILTrainer
0,102.74147614166039,87.61147980846116,0.8483355018538705,12.59197336128982,188.83289103016918,1.7675706556861626,WIS,,MARWILTrainer
1,102.05520254822338,94.77658354264511,0.9177798547605035,14.364121592959494,223.4170553295944,2.0930825070140404,WIS,,MARWILTrainer
2,102.73682376433572,97.46513292847216,0.9367587210076727,12.692780019965738,229.27260959529866,2.151478931906186,WIS,,MARWILTrainer
3,102.33843338131484,96.96122295379743,0.9334922176058439,14.21041077047999,230.21907527291063,2.160156175677968,WIS,,MARWILTrainer
4,102.43312026962589,97.67322134208112,0.9512027481995828,13.647651312546444,231.36097134525548,2.1810144904855586,WIS,,MARWILTrainer
5,102.54673114006083,97.81559033248615,0.9403800071778696,12.656080893491927,233.0280869137351,2.188300574107856,WIS,,MARWILTrainer
6,102.43937832640128,90.25102585982454,0.8666970963291514,13.968174733672294,215.44134517330804,2.011561113948969,WIS,,MARWILTrainer
7,102.25269137768603,95.16680049523154,0.9252088981877173,14.498966053046985,229.23909901051505,2.1664397063088185,WIS,,MARWILTrainer
8,102.45491068775415,96.2673133411947,0.9249315708560293,13.184535557408191,232.930186523314,2.1858736308794895,WIS,,MARWILTrainer
9,102.3383017289212,98.25232477691343,0.9457271320524446,13.475497117477964,233.6616676848054,2.1948443972170355,WIS,,MARWILTrainer
10,102.61935580124174,97.50918328464441,0.9365212832537282,13.247511272075135,233.8085857644278,2.195944683731023,WIS,,MARWILTrainer
11,102.52201846689138,97.90792120914897,0.940846266990774,13.16375148936953,233.57222706278947,2.1943309798994832,WIS,,MARWILTrainer
12,102.44381969085222,98.06190374643042,0.9452921567857837,12.887894888606994,234.09633328389887,2.199287841161907,WIS,,MARWILTrainer
13,102.54651872425306,90.64205471380075,0.870564101434862,12.86963552681211,216.8524874733024,2.0255880458640196,WIS,,MARWILTrainer
14,102.6672066229998,98.72919374395023,0.9504764762033343,13.466870349777043,234.1737879965299,2.1998201774500346,WIS,,MARWILTrainer
15,102.20909964996245,92.87540897654408,0.8993569701830597,13.215433683964122,229.82885799979186,2.1713376263335475,WIS,,MARWILTrainer
16,102.54179142624048,97.95941869518357,0.9419932695199368,13.034125325024593,234.54300621530726,2.203704591608375,WIS,,MARWILTrainer
17,102.31158073018513,98.44735938933532,0.9496527388001889,14.323819205582502,234.47503136326378,2.202266885871574,WIS,,MARWILTrainer
18,102.44082784341421,97.4258043995699,0.9356763412589997,13.719694651776283,234.11556684334698,2.1992854534749173,WIS,,MARWILTrainer
19,102.57564830690885,98.11078560479523,0.9433125529529969,12.799634697491983,234.59557982174954,2.204039165103006,WIS,,MARWILTrainer
20,102.32619434431867,92.4602772755552,0.8912258900504666,13.609217915675355,217.7978563347483,2.036924200084969,WIS,,MARWILTrainer
21,102.33089085562821,96.51123769933317,0.9355013728546734,14.619317193541024,233.71110161272887,2.197229060856763,WIS,,MARWILTrainer
22,102.75364273380873,93.90185555495927,0.9082954401375974,12.633555028940835,230.5314717784213,2.1786478381393413,WIS,,MARWILTrainer
23,102.0547653228741,96.9084293444416,0.9416940439390727,14.305955116737605,234.1205307716059,2.2032690775262727,WIS,,MARWILTrainer
24,102.40275222042445,98.15950169452499,0.9465088452269277,13.919830234699425,234.83570644950444,2.2060506272671145,WIS,,MARWILTrainer
25,102.69773852004312,97.96953303545709,0.9410177737361654,12.971634647364146,234.75112774012223,2.205356057969553,WIS,,MARWILTrainer
26,102.47408252458926,98.46035655282365,0.9541493737789705,13.346537003230054,234.34825625990166,2.204724127266051,WIS,,MARWILTrainer
27,102.15030332799248,97.77998822207013,0.9404874362361236,13.959112171016894,234.99516987517492,2.2078798923320058,WIS,,MARWILTrainer
28,102.42783256011812,90.5317442723172,0.8682463847987056,14.24417058383169,217.10089060590437,2.028501363104109,WIS,,MARWILTrainer
29,102.71365443696247,95.94133378629995,0.9295423487071447,12.861524137596362,231.28371561650047,2.1871620174649005,WIS,,MARWILTrainer
30,102.49949964735416,96.21620760724593,0.924110621151286,12.823106706412707,234.4194025384521,2.2006942240245357,WIS,,MARWILTrainer
31,102.3355052334205,98.58452285273994,0.9513512355093074,13.307959005080965,234.92586912625583,2.2079834792657715,WIS,,MARWILTrainer
32,102.58101031980887,97.90446442494192,0.9415391451674953,13.215732401962281,234.85939425675934,2.2063496354448717,WIS,,MARWILTrainer
33,102.56973921554997,98.07425885108373,0.9423728512498211,12.948918250939688,234.53924045988407,2.2039431831092733,WIS,,MARWILTrainer
34,102.44967617841725,98.5125160647752,0.9502648019977307,12.830264703061571,234.92651903105914,2.2078376816906222,WIS,,MARWILTrainer
35,102.46848090995253,90.60391075878479,0.8692837891855316,13.280355458630103,217.58603920471396,2.0329310863823102,WIS,,MARWILTrainer
36,102.69375668098465,98.86576336354719,0.951581425841079,13.671717642454828,234.88405471571366,2.206822155736459,WIS,,MARWILTrainer
37,102.17032371536432,92.95263961030027,0.8990341605617028,13.668561456418182,230.50536006025195,2.1781694333264636,WIS,,MARWILTrainer
38,102.15283648700255,97.72487763602811,0.9416442564454579,14.251476843925166,234.70265321916372,2.2049530809708315,WIS,,MARWILTrainer
39,102.7101367711496,99.20066922692405,0.9536388973416902,12.733228649736763,235.33944212154748,2.211396212978661,WIS,,MARWILTrainer
40,102.4255845127808,97.4931455606528,0.9366538359862454,13.91231474960864,234.5978689291051,2.2039675996027808,WIS,,MARWILTrainer
41,102.22684632926098,97.64019319045848,0.93897438639899,13.970296897046527,234.68473563382165,2.2049155401540754,WIS,,MARWILTrainer
42,102.64533899197357,92.89348412381018,0.8929882323378435,12.552923789429109,218.5607449488813,2.0439983763216087,WIS,,MARWILTrainer
43,102.3669728525505,96.41056650155551,0.9251187317022235,14.52521801179083,234.1691517666252,2.198952648002861,WIS,,MARWILTrainer
44,102.6812850194007,94.45125532080463,0.912898617845257,13.118012380548578,231.19014638819783,2.185577872298656,WIS,,MARWILTrainer
45,102.12831482231505,97.02224202584178,0.9389343761484622,14.129405919931832,234.44308458824216,2.202297329643927,WIS,,MARWILTrainer
46,102.32109595781739,98.33302857258042,0.948172779979105,13.698553751835894,235.11496862504148,2.208991736789037,WIS,,MARWILTrainer
47,102.747282290658,98.12936520913291,0.9424179055059948,12.778458193016544,234.98780209058324,2.207765933791034,WIS,,MARWILTrainer
48,102.43852050135827,98.12238041032478,0.9460852130026048,13.499433312262637,234.68946145076472,2.2062194123186143,WIS,,MARWILTrainer
49,102.24253205190715,97.82317674244007,0.9404988091996385,13.416612270122398,235.24217700182663,2.2104961325506083,WIS,,MARWILTrainer
50,102.48627650027329,90.6152745110807,0.8696276867526898,13.451969149913552,217.27738211113547,2.030079168745193,WIS,,MARWILTrainer
51,102.71473157236196,95.90190120519057,0.9285766909918886,12.590585746079553,231.53740372531038,2.1898312197603125,WIS,,MARWILTrainer
52,102.44803470520212,96.17782998309853,0.9237346999951451,13.008488936436098,234.6472336375408,2.2029467230546094,WIS,,MARWILTrainer
53,102.40194631445891,98.4353419217734,0.9491138445343847,13.302032900693927,235.15967781926648,2.2096049466150594,WIS,,MARWILTrainer
54,102.48690262053101,97.88183177124041,0.9451761649790759,13.7294926492641,235.08273073181115,2.2091259682198516,WIS,,MARWILTrainer
55,102.61338309257657,98.12121530129689,0.9429799131460428,12.970599855832678,234.7392043499441,2.2058750533805958,WIS,,MARWILTrainer
56,102.35424515177048,98.22102454177903,0.946957302526852,13.392492983143438,235.18354833722526,2.20952777614512,WIS,,MARWILTrainer
57,102.09171332768976,90.73741480840302,0.8839952883290998,14.551572079395413,217.33327929219513,2.0440523899491874,WIS,,MARWILTrainer
58,102.61636092087178,97.83634190677364,0.9402276119934606,14.005713661730496,234.84180330044546,2.20630966910586,WIS,,MARWILTrainer
59,102.60048698918483,93.38899289108092,0.9024769342721826,12.429383663772976,231.14742642977032,2.184457936527306,WIS,,MARWILTrainer
60,102.15625609936771,97.77587407883163,0.9432607189601538,14.423172923762936,234.93183865909418,2.2069551586170104,WIS,,MARWILTrainer
61,102.65703446101216,99.12471372609937,0.9531891981006619,12.741093479498696,235.58565598148957,2.2137396383786427,WIS,,MARWILTrainer
62,102.45200426691085,97.53417092047647,0.9361320929881971,14.152197487665704,234.82391242884526,2.206495019562563,WIS,,MARWILTrainer
63,102.18126688501307,97.66792031634374,0.938620839393182,14.035011819628556,234.91405998548646,2.2073519509885657,WIS,,MARWILTrainer
64,102.29804615957029,93.15267967263541,0.913374071613106,13.550269275632763,218.27178050990182,2.062449731574977,WIS,,MARWILTrainer
65,102.81527943399638,93.26648962093307,0.8967939089084042,12.726664741537476,220.18417847707403,2.064114947676197,WIS,,MARWILTrainer
66,102.25498617424506,94.25619987788538,0.9123661200987209,14.70808566364936,231.27825635849433,2.18572896990374,WIS,,MARWILTrainer
67,102.55612674398013,97.67423002398351,0.9402322320804375,12.617317670814412,235.23563227304405,2.210236755504046,WIS,,MARWILTrainer
68,102.32674949700015,98.18837204161906,0.9453041541503746,13.513277507593124,235.57304177398248,2.213445173833947,WIS,,MARWILTrainer
69,102.68241791740824,98.30403794218273,0.9450990665542037,12.86307268816761,235.37096439378354,2.2114767108334736,WIS,,MARWILTrainer
70,102.40660240134062,98.19415516107412,0.9460051277936635,13.735212995583352,235.0802452529731,2.2095761581711817,WIS,,MARWILTrainer
71,102.27221258125765,97.90176971436978,0.9412021925411392,13.298677497091333,235.62213018830187,2.2142032792655733,WIS,,MARWILTrainer
72,102.56953577805156,90.68786413159793,0.870260254110468,13.080827008978964,217.60410920811006,2.0332845940813256,WIS,,MARWILTrainer
73,102.70562783079954,95.96955383203878,0.9288409678745766,12.726873490668199,231.90965524342064,2.1935328991127605,WIS,,MARWILTrainer
74,102.42243649064183,96.24800849801562,0.9251153259295001,13.43638639330345,235.0186140107862,2.2063704475400536,WIS,,MARWILTrainer
75,101.92690468252388,97.99211154101539,0.9512590315853542,15.366373509845788,235.1613991879928,2.2087510475630934,WIS,,MARWILTrainer
76,102.88017176764032,98.12965066921993,0.94179949998267,12.666134021646336,235.9209823296468,2.2167743387319807,WIS,,MARWILTrainer
77,102.14998330979246,97.8081218890257,0.948755407007039,14.952043979685364,234.69439763647233,2.2062905005252578,WIS,,MARWILTrainer
78,102.67448856474853,98.34324582688382,0.9450927045821119,12.5747616675083,236.0187364767897,2.217876102337777,WIS,,MARWILTrainer
79,102.06456392502614,91.20119575247675,0.8967133980372463,14.765566689891754,217.78120980847274,2.0637685287973593,WIS,,MARWILTrainer
80,102.71045190618243,97.861497086948,0.9424087090552762,13.483553315106107,235.16094334331194,2.2089106998549353,WIS,,MARWILTrainer
81,102.29959828470862,93.14349261837229,0.9021654434013652,13.189913897304551,231.0314181420163,2.1831080238056213,WIS,,MARWILTrainer
82,102.57094390993471,98.30570871550057,0.9455029479260726,12.607239610100338,235.607588985243,2.2141164572652605,WIS,,MARWILTrainer
83,102.21175888463448,98.76853252953957,0.9514895204607839,14.037266807918288,235.47015458372076,2.212338803104433,WIS,,MARWILTrainer
84,102.92819850654446,97.98568743252723,0.94045405110969,12.486544768991793,235.50075177568226,2.212912392241807,WIS,,MARWILTrainer
85,102.16172694109659,97.72682595991773,0.9416073802322259,14.334466320891238,235.1859628672417,2.2094086224364298,WIS,,MARWILTrainer
86,102.35653260306317,94.24294992356089,0.9191510575203933,12.994021558383519,219.0258812396893,2.071791460566596,WIS,,MARWILTrainer
87,102.38177308561305,116.14349226333974,1.248270569471605,13.888755318691338,453.02621356568574,6.250090456510568,WIS,,MARWILTrainer
88,102.74828403673342,94.55891013656714,0.9144551809452168,12.692476631983245,231.38325060721016,2.1869616169609487,WIS,,MARWILTrainer
89,102.53284690472132,97.29720080267478,0.9361808538088059,12.71686342957715,235.00579115945493,2.207948526126365,WIS,,MARWILTrainer
90,102.25840002660951,98.04123266326825,0.9510832880718667,14.057006507558704,235.3035987457949,2.2125725021835567,WIS,,MARWILTrainer
91,102.23528260030173,97.57440540077859,0.9409510372728276,14.471597249630179,234.7551491637557,2.2048726585553826,WIS,,MARWILTrainer
92,102.7778063010682,98.36939466367063,0.9460433509683752,12.639387034107525,235.24614436926962,2.2110605656038933,WIS,,MARWILTrainer
93,102.3070070013469,97.71381373504315,0.9393654986041042,13.303598978245152,235.37937499174217,2.211932739934308,WIS,,MARWILTrainer
94,102.49893062436387,90.42897040264664,0.8674516557179723,13.353548764630645,217.4015930543279,2.0315038542636517,WIS,,MARWILTrainer
95,102.71485378325389,95.81676382353247,0.927692010892957,12.848477212959938,231.66853872450216,2.19111266115043,WIS,,MARWILTrainer
96,102.0237971252366,95.68733713183401,0.9221854765148951,14.835605211919338,234.37431926789367,2.1997052420617873,WIS,,MARWILTrainer
97,102.39029655014193,98.32144668171505,0.9480165872574888,13.508499664197842,235.28217146659344,2.210685550071016,WIS,,MARWILTrainer
98,102.45822865527508,97.54491361782411,0.9450646937046833,14.151353647985651,235.28160924058255,2.2118036884692023,WIS,,MARWILTrainer
99,102.55535781929258,97.92227489052611,0.9488329219365068,13.525671699854376,234.7313650953238,2.2082851313864813,WIS,,MARWILTrainer
0,,,,,,,loss,9.93373,MARWILTrainer
1,,,,,,,loss,10.058252,MARWILTrainer
2,,,,,,,loss,9.905659,MARWILTrainer
3,,,,,,,loss,10.086808,MARWILTrainer
4,,,,,,,loss,10.217179,MARWILTrainer
5,,,,,,,loss,10.028312,MARWILTrainer
6,,,,,,,loss,10.133843,MARWILTrainer
7,,,,,,,loss,10.191779,MARWILTrainer
8,,,,,,,loss,10.046295,MARWILTrainer
9,,,,,,,loss,9.954911,MARWILTrainer
10,,,,,,,loss,10.292358,MARWILTrainer
11,,,,,,,loss,10.132288,MARWILTrainer
12,,,,,,,loss,10.019258,MARWILTrainer
13,,,,,,,loss,10.05673,MARWILTrainer
14,,,,,,,loss,10.15005,MARWILTrainer
15,,,,,,,loss,10.027743,MARWILTrainer
16,,,,,,,loss,10.227314,MARWILTrainer
17,,,,,,,loss,10.003525,MARWILTrainer
18,,,,,,,loss,10.116806,MARWILTrainer
19,,,,,,,loss,10.078572,MARWILTrainer
20,,,,,,,loss,10.024634,MARWILTrainer
21,,,,,,,loss,10.152592,MARWILTrainer
22,,,,,,,loss,10.062503,MARWILTrainer
23,,,,,,,loss,10.039126,MARWILTrainer
24,,,,,,,loss,9.982436,MARWILTrainer
25,,,,,,,loss,10.017586,MARWILTrainer
26,,,,,,,loss,10.097996,MARWILTrainer
27,,,,,,,loss,10.132265,MARWILTrainer
28,,,,,,,loss,10.012623,MARWILTrainer
29,,,,,,,loss,9.853714,MARWILTrainer
30,,,,,,,loss,9.965049,MARWILTrainer
31,,,,,,,loss,10.238692,MARWILTrainer
32,,,,,,,loss,10.168981,MARWILTrainer
33,,,,,,,loss,10.058819,MARWILTrainer
34,,,,,,,loss,10.202705,MARWILTrainer
